Transaction ID,Merchant ID,Amount,Capture Method,Payment Method,Exact Date,Card Number,Card Holder Name,Installments,Card Brand,Issuer Bank,Issuer Country,Transaction Status,Transaction Type,Merchant Category Code (MCC),Currency,Fraud Indicator,Transaction Date,Transaction Time,Merchant City,Merchant State
TX00127,M0127,215.84,ATM,Credit Card,2024-11-12 22:50:52,4666786034565,Deborah Murphy,8,MasterCard,Wells Fargo,Canada,Approved,Purchase,1969,CAD,1,2024-11-12,22:50:52,East Rebecca,Kentucky
TX00128,M0128,521.05,ATM,Credit Card,2024-05-10 07:30:58,4820578513968755,Rachel Nguyen,9,Discover,Wells Fargo,Australia,Pending,Refund,3622,EUR,0,2024-05-10,07:30:58,Port Josephmouth,North Dakota
TX00129,M0129,931.65,Online,Debit Card,2024-10-23 03:40:21,4541401091383,Robert Kelley,3,Discover,Citibank,Germany,Approved,Purchase,6874,EUR,1,2024-10-23,03:40:21,Lake Lindsey,Nevada
TX00130,M0130,908.91,POS,Debit Card,2024-04-18 23:38:36,180026269694367,Veronica Davis,3,Discover,Citibank,Germany,Declined,Chargeback,6682,AUD,0,2024-04-18,23:38:36,Port Raymondport,Vermont
TX00131,M0131,83.95,ATM,Debit Card,2024-08-27 16:56:35,2248124902026653,Jon Williams,2,Discover,Chase,Canada,Pending,Refund,2101,AUD,1,2024-08-27,16:56:35,Port Lancebury,Virginia
TX00132,M0132,840.79,Online,Debit Card,2024-12-03 09:45:08,213157198841166,Teresa Wilson,7,Discover,Wells Fargo,Canada,Approved,Chargeback,1893,AUD,0,2024-12-03,09:45:08,Allisonchester,Florida
TX00133,M0133,333.35,ATM,Credit Card,2024-12-25 12:31:12,060421389416,Wesley Ingram,8,MasterCard,Chase,USA,Approved,Chargeback,8055,AUD,1,2024-12-25,12:31:12,West Christineton,Kansas
TX00134,M0134,497.63,POS,Credit Card,2024-04-11 09:07:15,2232524218725005,Jennifer Tran,6,Visa,Bank of America,USA,Pending,Chargeback,1146,EUR,1,2024-04-11,09:07:15,Youngburgh,Washington
TX00135,M0135,257.46,Online,Credit Card,2024-04-15 07:33:17,502039362293,Tammy Hebert,12,Discover,Wells Fargo,USA,Declined,Refund,7383,CAD,0,2024-04-15,07:33:17,South Sharonside,Arkansas
TX00136,M0136,481.04,Online,Credit Card,2024-03-27 22:48:03,676191426995,Paul Clark,4,Visa,Chase,Australia,Declined,Chargeback,3404,EUR,1,2024-03-27,22:48:03,Davilaport,New York
TX00137,M0137,85.84,ATM,Credit Card,2024-03-15 21:28:38,2244747475365225,Tony Salazar,5,Discover,Bank of America,UK,Pending,Chargeback,9147,EUR,1,2024-03-15,21:28:38,West Anthonyburgh,Connecticut
TX00138,M0138,624.93,Online,Debit Card,2024-07-22 10:53:50,503877976087,Kayla Downs,7,American Express,Chase,Canada,Pending,Refund,5197,USD,1,2024-07-22,10:53:50,Tammyville,Colorado
TX00139,M0139,904.45,Online,Credit Card,2025-01-25 10:08:44,4097539465698935787,Jacob Oliver,9,Discover,HSBC,USA,Declined,Refund,7235,CAD,1,2025-01-25,10:08:44,Isabelland,South Dakota
TX00140,M0140,110.06,ATM,Credit Card,2024-08-14 12:52:47,4604147328719860,Gregory Holmes,8,Visa,Chase,Australia,Pending,Chargeback,7903,GBP,0,2024-08-14,12:52:47,East Michaelview,Mississippi
TX00141,M0141,674.1,POS,Credit Card,2025-01-12 16:56:39,4322736131218627725,Michelle Perez,8,Discover,Chase,Canada,Pending,Refund,8820,AUD,1,2025-01-12,16:56:39,North Jodi,Kansas
TX00142,M0142,768.82,Online,Credit Card,2025-02-07 21:11:51,6011358954374423,Jorge Atkins,4,MasterCard,Wells Fargo,Germany,Pending,Refund,9371,EUR,1,2025-02-07,21:11:51,Davidport,West Virginia
TX00143,M0143,592.95,Online,Credit Card,2024-11-12 19:20:29,3583535269160671,Mark Mcdonald,5,Visa,Bank of America,USA,Approved,Chargeback,7662,AUD,1,2024-11-12,19:20:29,South Steven,Louisiana
TX00144,M0144,669.29,Online,Debit Card,2024-11-30 02:51:58,4609619594747457,Sean Morrison,6,MasterCard,Bank of America,Australia,Declined,Refund,4419,EUR,0,2024-11-30,02:51:58,Waltonside,Massachusetts
TX00145,M0145,99.17,ATM,Debit Card,2024-08-14 19:48:47,4934903773162,Jennifer Vasquez,7,MasterCard,Citibank,UK,Approved,Purchase,8833,GBP,0,2024-08-14,19:48:47,Carlashire,Colorado
TX00146,M0146,602.19,Online,Debit Card,2024-11-24 18:57:18,180009607132555,Fernando Mason,12,Discover,Chase,USA,Approved,Refund,4170,USD,0,2024-11-24,18:57:18,New Marcshire,Mississippi
TX00147,M0147,475.63,POS,Debit Card,2025-01-07 03:54:17,2700298135616760,James Daniels,11,Discover,Bank of America,Germany,Approved,Chargeback,1088,CAD,1,2025-01-07,03:54:17,Justinport,New Jersey
TX00148,M0148,616.63,POS,Debit Card,2024-07-20 14:45:05,2705942095827090,William Potts,10,Visa,Wells Fargo,UK,Declined,Refund,1016,EUR,0,2024-07-20,14:45:05,West Laurenshire,Wyoming
TX00149,M0149,685.71,Online,Credit Card,2024-05-26 07:06:36,370688177124678,Donald Burton,7,Discover,Chase,Australia,Approved,Refund,8856,AUD,1,2024-05-26,07:06:36,Smithton,Michigan
TX00150,M0150,35.51,Online,Debit Card,2025-01-18 06:13:37,4633939948448366,Kelly Turner,9,MasterCard,Bank of America,Australia,Approved,Chargeback,6490,CAD,1,2025-01-18,06:13:37,Juanberg,North Carolina
TX00151,M0151,918.14,Online,Credit Card,2024-07-15 02:43:04,503878883688,Randy Parker,1,Discover,Chase,Canada,Pending,Refund,5287,CAD,0,2024-07-15,02:43:04,North John,Washington
TX00152,M0152,296.69,POS,Debit Card,2024-09-03 06:17:59,4491346084949838,Tristan Thompson,1,Visa,HSBC,Australia,Approved,Chargeback,1491,GBP,1,2024-09-03,06:17:59,South Mary,South Dakota
TX00153,M0153,874.24,POS,Credit Card,2024-08-02 09:02:46,4428066637116,Scott Delacruz,3,Visa,HSBC,Australia,Declined,Chargeback,9279,EUR,0,2024-08-02,09:02:46,Christophertown,Maine
TX00154,M0154,863.95,ATM,Credit Card,2024-03-20 08:25:41,3586986929359921,Joanne Larson,12,Visa,Wells Fargo,UK,Pending,Chargeback,5549,EUR,0,2024-03-20,08:25:41,Andrewtown,Massachusetts
TX00155,M0155,496.04,POS,Credit Card,2024-07-13 14:15:44,4639641837076,David Torres,12,Visa,Chase,UK,Approved,Refund,6296,GBP,0,2024-07-13,14:15:44,East Shellyhaven,Hawaii
TX00156,M0156,151.94,Online,Credit Card,2024-05-29 01:22:29,6593464298814748,Kathy Tate,9,American Express,Citibank,USA,Approved,Chargeback,5880,USD,1,2024-05-29,01:22:29,Lake Anna,Illinois
TX00157,M0157,838.18,ATM,Credit Card,2024-07-27 02:40:49,378049431864850,Christy Johnson,5,Discover,Chase,UK,Pending,Chargeback,2472,GBP,0,2024-07-27,02:40:49,Lake Josephchester,New Mexico
TX00158,M0158,517.23,Online,Credit Card,2024-10-20 04:43:38,4705354814565232374,Sandra Robbins,5,Visa,Wells Fargo,Germany,Approved,Chargeback,6150,AUD,0,2024-10-20,04:43:38,Port Amyfurt,West Virginia
TX00159,M0159,970.67,POS,Debit Card,2024-03-27 13:23:18,4144312051990,Ashley Arnold,10,Visa,Wells Fargo,USA,Pending,Purchase,6921,CAD,0,2024-03-27,13:23:18,Aprilmouth,Oklahoma
TX00160,M0160,728.03,POS,Debit Card,2024-05-20 18:55:05,4376039646146,Katrina Clark,8,Visa,Wells Fargo,Germany,Declined,Purchase,1518,GBP,1,2024-05-20,18:55:05,New Vickibury,Montana
TX00161,M0161,188.15,POS,Debit Card,2024-11-07 05:06:20,503803551368,Victor Perez,12,American Express,Wells Fargo,USA,Approved,Purchase,6007,CAD,0,2024-11-07,05:06:20,West Justinshire,Nebraska
TX00162,M0162,480.82,POS,Credit Card,2024-11-20 22:59:35,3592643612620844,Kevin Garcia,2,Discover,HSBC,UK,Approved,Chargeback,4817,AUD,1,2024-11-20,22:59:35,Peggymouth,Nebraska
TX00163,M0163,879.39,POS,Debit Card,2024-08-03 10:01:06,3537601255286065,Billy Bridges,8,Discover,Chase,Canada,Approved,Refund,5623,GBP,0,2024-08-03,10:01:06,Lake Theresaside,Alabama
TX00164,M0164,541.06,POS,Debit Card,2024-10-29 16:54:18,342382474610366,Jeanette Mathews,2,MasterCard,Wells Fargo,Germany,Approved,Chargeback,4408,AUD,1,2024-10-29,16:54:18,Lake Derricktown,New York
TX00165,M0165,384.01,Online,Debit Card,2024-07-18 03:38:59,180022903652879,Lori Miller,1,MasterCard,Bank of America,USA,Declined,Chargeback,3558,CAD,0,2024-07-18,03:38:59,East Amanda,West Virginia
TX00166,M0166,15.05,ATM,Debit Card,2025-01-10 15:15:01,30029894022345,Blake Gonzalez,1,Discover,Wells Fargo,Australia,Approved,Chargeback,7010,AUD,0,2025-01-10,15:15:01,Port Brentstad,Oregon
TX00167,M0167,588.16,POS,Debit Card,2024-03-31 00:01:55,4767734724270789,Dr. Karl Davidson MD,12,American Express,Chase,Canada,Pending,Chargeback,3807,GBP,0,2024-03-31,00:01:55,East Michael,Iowa
TX00168,M0168,696.08,ATM,Debit Card,2024-05-02 01:11:17,2720412787804444,Mary Lewis,10,Visa,Citibank,UK,Approved,Chargeback,6325,USD,0,2024-05-02,01:11:17,Jonesmouth,Michigan
TX00169,M0169,893.98,Online,Debit Card,2024-04-28 17:56:04,180015507012961,Lisa Adams,11,Discover,Citibank,UK,Pending,Purchase,8027,GBP,1,2024-04-28,17:56:04,Joshuashire,New Hampshire
TX00170,M0170,604.03,POS,Debit Card,2024-05-09 10:17:26,38453315608973,Dana Roberts,9,MasterCard,Chase,UK,Approved,Purchase,1387,AUD,1,2024-05-09,10:17:26,Parksberg,Washington
TX00171,M0171,559.28,ATM,Credit Card,2024-09-01 04:48:26,36420927810984,Dominique Collins,5,American Express,HSBC,USA,Declined,Purchase,4610,USD,1,2024-09-01,04:48:26,South Jodi,Mississippi
TX00172,M0172,201.21,POS,Debit Card,2025-01-19 23:56:23,4280114183323536,Andre Todd,7,American Express,Chase,Germany,Approved,Purchase,4151,AUD,1,2025-01-19,23:56:23,Denisebury,Missouri
TX00173,M0173,890.91,Online,Credit Card,2024-07-22 11:36:31,213162890713895,Teresa Bailey,1,MasterCard,Wells Fargo,UK,Declined,Refund,5862,USD,0,2024-07-22,11:36:31,East Victorshire,Nebraska
TX00174,M0174,89.63,ATM,Debit Card,2024-04-01 10:13:43,5516916726425997,Eric Gonzalez,9,Visa,Chase,Australia,Declined,Purchase,4681,AUD,0,2024-04-01,10:13:43,Wheelerton,Tennessee
TX00175,M0175,426.03,Online,Credit Card,2024-10-11 03:02:25,6523072071279123,Richard Stein,1,MasterCard,HSBC,USA,Approved,Chargeback,6740,GBP,0,2024-10-11,03:02:25,New Latoyaland,Nebraska
TX00176,M0176,380.82,POS,Credit Card,2024-11-21 00:57:39,4131945255301293,Sheila Espinoza DVM,7,Visa,HSBC,Germany,Declined,Refund,7141,CAD,0,2024-11-21,00:57:39,South Kathleen,Iowa
TX00177,M0177,335.97,POS,Credit Card,2024-06-13 03:48:27,639027274591,Hector Snyder,7,Discover,Wells Fargo,Canada,Pending,Refund,5850,USD,1,2024-06-13,03:48:27,Port Heather,Pennsylvania
TX00178,M0178,339.73,ATM,Credit Card,2024-12-22 09:53:18,569095183814,Tammy Thomas,10,American Express,Chase,Canada,Declined,Chargeback,1120,AUD,1,2024-12-22,09:53:18,Harrisontown,Oklahoma
TX00179,M0179,412.99,POS,Debit Card,2024-04-10 13:47:55,4697246242835337,Justin Rasmussen,2,Visa,HSBC,UK,Declined,Chargeback,4059,AUD,1,2024-04-10,13:47:55,Jennifershire,Virginia
TX00180,M0180,285.99,Online,Debit Card,2024-06-15 18:24:32,30520844468307,Sabrina Bright,2,American Express,HSBC,Germany,Declined,Refund,3213,CAD,1,2024-06-15,18:24:32,West Grace,New Jersey
TX00181,M0181,650.06,Online,Debit Card,2024-08-11 06:30:06,4948267385132,Nathan Nelson,3,American Express,Chase,UK,Pending,Purchase,7767,EUR,0,2024-08-11,06:30:06,Bobbyhaven,Minnesota
TX00182,M0182,215.25,ATM,Credit Card,2025-02-13 12:46:01,676118064168,Michael Smith,1,Discover,Citibank,Germany,Pending,Chargeback,4672,EUR,1,2025-02-13,12:46:01,Howardchester,Wisconsin
TX00183,M0183,419.12,POS,Debit Card,2024-07-18 10:01:13,6544467956527361,Nancy Sullivan,1,MasterCard,Bank of America,UK,Declined,Purchase,2366,CAD,1,2024-07-18,10:01:13,Karlafort,South Carolina
TX00184,M0184,808.81,ATM,Debit Card,2024-07-13 02:13:10,630402642544,Thomas Parker,2,MasterCard,Citibank,Germany,Declined,Purchase,3241,USD,1,2024-07-13,02:13:10,Lake Dwayne,Rhode Island
TX00185,M0185,217.58,Online,Debit Card,2024-12-16 17:52:21,6011385797790812,Robert Cox,12,Visa,Citibank,Canada,Pending,Purchase,7010,CAD,1,2024-12-16,17:52:21,New Ronaldmouth,Arizona
TX00186,M0186,180.38,POS,Debit Card,2024-04-08 12:12:46,2634461619234721,Lori Lopez,8,American Express,Wells Fargo,Australia,Pending,Purchase,3885,AUD,1,2024-04-08,12:12:46,Camachohaven,Connecticut
TX00187,M0187,205.53,Online,Debit Card,2025-02-23 03:22:17,180035171223249,Elizabeth Yang,8,MasterCard,Wells Fargo,Germany,Approved,Refund,8687,USD,0,2025-02-23,03:22:17,West Melissaton,Delaware
TX00188,M0188,498.24,POS,Debit Card,2024-04-15 13:55:52,4651426551467272336,Cynthia Smith,6,American Express,Wells Fargo,Germany,Pending,Chargeback,2296,CAD,0,2024-04-15,13:55:52,North Christopher,Michigan
TX00189,M0189,103.26,ATM,Credit Card,2025-02-15 19:27:23,5193075627707381,Mrs. Courtney Bond,10,MasterCard,Citibank,Germany,Approved,Purchase,9665,EUR,0,2025-02-15,19:27:23,New Karlaland,Texas
TX00190,M0190,529.31,ATM,Credit Card,2024-09-03 06:57:38,2542370304742388,Nicholas Cervantes,2,MasterCard,Bank of America,Canada,Approved,Purchase,8857,USD,1,2024-09-03,06:57:38,East Josephberg,Montana
TX00191,M0191,799.85,ATM,Debit Card,2025-01-01 08:37:09,378714474783362,Erika Walton,2,MasterCard,Bank of America,UK,Pending,Refund,3688,AUD,0,2025-01-01,08:37:09,Lake Monicaburgh,Washington
TX00192,M0192,447.89,POS,Credit Card,2024-05-04 00:29:39,4682108330362565,Angelica Delgado,4,Discover,Wells Fargo,UK,Approved,Refund,2067,CAD,0,2024-05-04,00:29:39,Geraldfort,West Virginia
TX00193,M0193,48.26,Online,Credit Card,2024-10-29 08:33:42,3590411377868640,Jason Martin,1,Discover,HSBC,Australia,Declined,Chargeback,9664,GBP,1,2024-10-29,08:33:42,Erintown,Nevada
TX00194,M0194,267.45,Online,Credit Card,2024-05-31 13:14:49,3559717330942408,Angela Flores,8,MasterCard,Chase,UK,Approved,Purchase,7716,EUR,1,2024-05-31,13:14:49,Debrabury,Kentucky
TX00195,M0195,443.59,Online,Credit Card,2024-06-03 16:04:11,213108157864970,Rose West,4,American Express,Wells Fargo,Germany,Declined,Purchase,3596,EUR,0,2024-06-03,16:04:11,South Arthurstad,Illinois
TX00196,M0196,465.77,Online,Credit Card,2024-10-16 07:29:35,30343338641663,Ann West,10,MasterCard,Wells Fargo,Australia,Pending,Refund,4571,USD,0,2024-10-16,07:29:35,South Kelly,Michigan
TX00197,M0197,18.1,POS,Credit Card,2024-07-22 16:25:45,2235803699015855,Natalie Wilson,4,MasterCard,HSBC,USA,Approved,Refund,9977,USD,1,2024-07-22,16:25:45,Marcusshire,Kansas
TX00198,M0198,36.48,ATM,Debit Card,2024-09-17 07:28:37,6541249167287792,Jacob Alvarez,8,MasterCard,HSBC,Canada,Approved,Refund,9247,USD,0,2024-09-17,07:28:37,New Erichaven,Virginia
TX00199,M0199,660.66,ATM,Debit Card,2025-02-26 05:11:41,180011302714695,Kathy Richardson,5,Visa,HSBC,USA,Approved,Refund,8417,EUR,0,2025-02-26,05:11:41,Cruztown,Colorado
TX00200,M0200,727.95,Online,Credit Card,2024-06-19 21:14:19,676196893835,Mr. Casey Perez,8,American Express,Citibank,USA,Declined,Refund,7849,USD,0,2024-06-19,21:14:19,Lake Christopher,Utah
TX00201,M0201,140.95,Online,Debit Card,2025-01-29 21:40:19,4203913859649197,Ryan Estrada,4,MasterCard,Citibank,Australia,Approved,Chargeback,9217,GBP,0,2025-01-29,21:40:19,Bradleyton,Utah
TX00202,M0202,124.87,Online,Debit Card,2025-03-02 19:41:03,4438985755715055,Heather Hall,4,Visa,Bank of America,UK,Pending,Refund,7406,EUR,1,2025-03-02,19:41:03,Wrightland,Arizona
TX00203,M0203,8.11,Online,Credit Card,2025-01-08 13:16:13,4909570384925628063,Laurie Simmons,2,American Express,Bank of America,UK,Declined,Purchase,6915,USD,1,2025-01-08,13:16:13,Steintown,Tennessee
TX00204,M0204,322.22,POS,Debit Card,2024-06-17 14:27:53,4812075506207150,Wendy Sanchez,4,American Express,Citibank,Germany,Declined,Refund,7208,CAD,0,2024-06-17,14:27:53,Frenchshire,Florida
TX00205,M0205,673.99,ATM,Credit Card,2024-07-31 22:52:40,676348332872,Richard Lopez,12,Visa,Bank of America,Canada,Approved,Purchase,5304,AUD,1,2024-07-31,22:52:40,Davidshire,South Dakota
TX00206,M0206,13.8,POS,Credit Card,2024-09-01 12:11:32,4452525143928476806,Jeffery Owen,9,MasterCard,Wells Fargo,UK,Approved,Chargeback,8893,CAD,0,2024-09-01,12:11:32,Harmonville,Delaware
TX00207,M0207,75.67,Online,Debit Card,2024-06-21 10:44:15,4590567202458899211,Christopher Porter,12,Visa,HSBC,USA,Pending,Chargeback,4955,AUD,0,2024-06-21,10:44:15,Sanchezberg,New Mexico
TX00208,M0208,107.74,ATM,Credit Card,2024-10-14 02:39:01,180095997980844,Nancy Thompson,6,MasterCard,Citibank,Australia,Approved,Chargeback,6226,CAD,1,2024-10-14,02:39:01,Port William,South Carolina
TX00209,M0209,335.13,POS,Credit Card,2024-11-20 00:56:05,4859214550434501,Jacob Strickland,7,American Express,Citibank,Australia,Declined,Refund,7695,AUD,0,2024-11-20,00:56:05,West Kristy,Maine
TX00210,M0210,748.76,POS,Credit Card,2024-06-13 11:43:46,5539145807866894,Hannah Knight,6,Discover,Bank of America,Canada,Approved,Refund,1954,GBP,1,2024-06-13,11:43:46,Rodriguezstad,Georgia
TX00211,M0211,973.53,ATM,Credit Card,2024-06-03 12:47:26,4231986999722278,Michael Barton,6,MasterCard,Chase,Australia,Approved,Refund,6680,CAD,0,2024-06-03,12:47:26,Richardsville,New Hampshire
TX00212,M0212,683.9,Online,Credit Card,2024-04-14 03:40:43,349683356175755,Jessica Lewis,6,Discover,Wells Fargo,Canada,Declined,Refund,8061,CAD,0,2024-04-14,03:40:43,Codyfort,South Carolina
TX00213,M0213,634.15,Online,Credit Card,2024-10-30 20:18:08,30599042614755,Brian Baker,2,MasterCard,HSBC,Canada,Approved,Refund,5552,AUD,1,2024-10-30,20:18:08,North Brenda,New York
TX00214,M0214,623.86,Online,Credit Card,2024-04-03 21:55:35,4658124863779299,Jessica Flores,10,American Express,Bank of America,UK,Approved,Purchase,8086,USD,1,2024-04-03,21:55:35,Andrewview,Alabama
TX00215,M0215,317.82,POS,Credit Card,2024-03-23 14:00:14,3570046513006020,Angela Weber,12,MasterCard,Citibank,USA,Pending,Purchase,9759,GBP,0,2024-03-23,14:00:14,West Parkerberg,Kentucky
TX00216,M0216,206.31,POS,Credit Card,2024-12-12 00:32:04,630407223472,Cody Moses,3,American Express,HSBC,USA,Pending,Refund,7497,USD,1,2024-12-12,00:32:04,South Samantha,Utah
TX00217,M0217,650.06,Online,Debit Card,2024-12-22 19:33:17,30226804422637,Michelle Ramirez,8,American Express,Chase,Canada,Approved,Refund,5206,GBP,0,2024-12-22,19:33:17,New Chadshire,Massachusetts
TX00218,M0218,721.88,POS,Credit Card,2024-11-09 20:16:32,4712506078345003389,Christina Kim,9,Visa,Citibank,UK,Declined,Chargeback,2978,GBP,0,2024-11-09,20:16:32,Hernandezbury,Hawaii
TX00219,M0219,508.49,Online,Debit Card,2024-06-03 20:27:06,6596105098378114,Melissa Smith,1,American Express,Bank of America,Canada,Approved,Chargeback,3533,CAD,0,2024-06-03,20:27:06,West Rebeccaberg,Wyoming
TX00220,M0220,54.49,ATM,Debit Card,2024-10-13 09:06:09,180049838308681,Katherine Lopez,9,Visa,HSBC,Germany,Declined,Refund,6977,USD,1,2024-10-13,09:06:09,Greeneland,Indiana
TX00221,M0221,603.41,POS,Credit Card,2024-08-26 20:14:43,180001758890669,Steven Miller,1,Visa,Bank of America,UK,Approved,Chargeback,8805,CAD,1,2024-08-26,20:14:43,North Matthew,Wisconsin
TX00222,M0222,273.87,ATM,Credit Card,2024-08-02 23:36:05,3546645959563138,Adam Gibson,11,American Express,Citibank,Canada,Approved,Refund,8629,AUD,0,2024-08-02,23:36:05,Juliestad,Arkansas
TX00223,M0223,446.08,Online,Debit Card,2025-03-04 23:49:58,4399531441962175697,Faith Burke,5,MasterCard,Chase,Canada,Declined,Purchase,2103,GBP,0,2025-03-04,23:49:58,Lisafort,Kentucky
TX00224,M0224,547.99,POS,Credit Card,2024-10-13 01:39:53,4776803373928,Daniel Smith,9,American Express,Wells Fargo,Canada,Declined,Refund,1902,EUR,0,2024-10-13,01:39:53,Smithside,Idaho
TX00225,M0225,918.67,Online,Credit Card,2024-10-12 03:13:21,4195580012032445,Patrick Golden,8,American Express,Citibank,USA,Pending,Refund,4829,CAD,0,2024-10-12,03:13:21,Christianberg,Alaska
TX00226,M0226,206.9,ATM,Debit Card,2024-06-27 14:37:10,4077102012018384780,Joseph Mendez,6,Discover,Chase,Canada,Approved,Chargeback,7684,GBP,0,2024-06-27,14:37:10,Hardyside,Minnesota
TX00227,M0227,303.32,POS,Debit Card,2024-10-27 17:04:10,4719647315525412,Donald Wallace,12,American Express,Citibank,Australia,Pending,Purchase,6737,GBP,1,2024-10-27,17:04:10,Karentown,West Virginia
TX00228,M0228,844.96,ATM,Credit Card,2024-08-22 23:47:47,4395122937053988,Lori Cox,2,Visa,Chase,Australia,Approved,Chargeback,2104,USD,1,2024-08-22,23:47:47,Jonesview,Louisiana
TX00229,M0229,290.86,POS,Credit Card,2025-01-27 07:07:09,3510264052643094,Cody Russo,7,Visa,Chase,UK,Approved,Chargeback,3579,USD,1,2025-01-27,07:07:09,East Danielle,Alabama
TX00230,M0230,62.43,POS,Debit Card,2024-12-02 18:27:07,4014146164469378372,Derek Austin,3,Visa,Citibank,Canada,Approved,Purchase,9334,GBP,0,2024-12-02,18:27:07,West Mitchellport,New Hampshire
TX00231,M0231,936.73,POS,Credit Card,2024-05-07 15:01:02,213130583122195,Joshua Wolf,5,American Express,Citibank,USA,Declined,Chargeback,7908,USD,0,2024-05-07,15:01:02,Lake Amandashire,North Dakota
TX00232,M0232,586.03,Online,Debit Card,2024-07-25 01:49:57,349665047845383,Monique Lynch,11,Discover,Bank of America,UK,Pending,Purchase,2944,USD,1,2024-07-25,01:49:57,South Stevenhaven,Ohio
TX00233,M0233,140.61,POS,Debit Card,2024-11-19 09:53:30,4105296422663,Jill Stanton,10,Visa,Bank of America,Australia,Approved,Refund,7291,GBP,1,2024-11-19,09:53:30,Erictown,Utah
TX00234,M0234,922.98,Online,Credit Card,2025-01-11 19:34:47,2275450833608731,Kristen Rogers,5,American Express,Bank of America,UK,Pending,Purchase,6459,USD,1,2025-01-11,19:34:47,Brycestad,West Virginia
TX00235,M0235,909.45,Online,Credit Card,2024-04-25 01:52:15,6011895678035947,Brenda Harrison,9,Discover,Wells Fargo,Australia,Pending,Purchase,1718,AUD,0,2024-04-25,01:52:15,Nathanside,South Carolina
TX00236,M0236,343.34,POS,Credit Card,2025-01-28 22:21:31,502059273503,Melinda Everett,8,American Express,Bank of America,Germany,Pending,Refund,1632,CAD,0,2025-01-28,22:21:31,Woodsbury,Arizona
TX00237,M0237,497.55,Online,Credit Card,2024-04-06 04:20:37,4426861601762390637,Aaron Walter,4,MasterCard,HSBC,Australia,Pending,Refund,8156,AUD,1,2024-04-06,04:20:37,West Michael,Delaware
TX00238,M0238,915.06,ATM,Debit Card,2024-06-02 18:26:25,3525155804948729,Dr. Linda Carey,12,MasterCard,Citibank,Canada,Declined,Chargeback,2499,USD,0,2024-06-02,18:26:25,West Ryan,New Jersey
TX00239,M0239,823.08,ATM,Debit Card,2024-03-22 09:23:13,4196124620469423,Nicholas Gordon,3,Visa,Chase,USA,Pending,Refund,3213,CAD,0,2024-03-22,09:23:13,Dannystad,Texas
